,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
48,0.876,https://api.spotify.com/v1/audio-analysis/04zxGiXcmNQ0m9oDXtwo18,0.183,277053,0.458,04zxGiXcmNQ0m9oDXtwo18,0.776,2,0.355,-9.651,0,0.0459,69.352,4,https://api.spotify.com/v1/tracks/04zxGiXcmNQ0m9oDXtwo18,audio_features,spotify:track:04zxGiXcmNQ0m9oDXtwo18,0.0661
49,0.218,https://api.spotify.com/v1/audio-analysis/5d8CreUdJvZejvTUo1IHLw,0.509,320467,0.79,5d8CreUdJvZejvTUo1IHLw,0.125,0,0.144,-7.105,0,0.0293,147.073,4,https://api.spotify.com/v1/tracks/5d8CreUdJvZejvTUo1IHLw,audio_features,spotify:track:5d8CreUdJvZejvTUo1IHLw,0.625
50,0.834,https://api.spotify.com/v1/audio-analysis/1ZnIS5sO40hECBKRH8tK7D,0.685,160991,0.398,1ZnIS5sO40hECBKRH8tK7D,0.0176,1,0.109,-10.308,0,0.0285,147.733,4,https://api.spotify.com/v1/tracks/1ZnIS5sO40hECBKRH8tK7D,audio_features,spotify:track:1ZnIS5sO40hECBKRH8tK7D,0.721
51,0.0103,https://api.spotify.com/v1/audio-analysis/7pWUwNDBL7J0eMAUi2gPb3,0.709,299293,0.71,7pWUwNDBL7J0eMAUi2gPb3,0.00107,6,0.166,-6.192,1,0.0372,97.5,4,https://api.spotify.com/v1/tracks/7pWUwNDBL7J0eMAUi2gPb3,audio_features,spotify:track:7pWUwNDBL7J0eMAUi2gPb3,0.612
52,0.124,https://api.spotify.com/v1/audio-analysis/3wfujdbamR3Z46F4xav7LM,0.582,234493,0.606,3wfujdbamR3Z46F4xav7LM,0.00139,6,0.151,-9.961,1,0.0289,111.441,5,https://api.spotify.com/v1/tracks/3wfujdbamR3Z46F4xav7LM,audio_features,spotify:track:3wfujdbamR3Z46F4xav7LM,0.504
53,0.837,https://api.spotify.com/v1/audio-analysis/6i3K9JRY0Bc6kZZeyMuikL,0.618,202103,0.217,6i3K9JRY0Bc6kZZeyMuikL,0.000163,10,0.538,-15.372,1,0.0515,116.013,4,https://api.spotify.com/v1/tracks/6i3K9JRY0Bc6kZZeyMuikL,audio_features,spotify:track:6i3K9JRY0Bc6kZZeyMuikL,0.0872
54,0.00101,https://api.spotify.com/v1/audio-analysis/2EEinN4Zk8MUv4OQuLsTBj,0.372,315333,0.91,2EEinN4Zk8MUv4OQuLsTBj,0.0944,2,0.13,-5.559,1,0.0392,161.964,4,https://api.spotify.com/v1/tracks/2EEinN4Zk8MUv4OQuLsTBj,audio_features,spotify:track:2EEinN4Zk8MUv4OQuLsTBj,0.756
55,0.03,https://api.spotify.com/v1/audio-analysis/45ZCitTJ7zE7IEXHGoVY4Y,0.62,224301,0.858,45ZCitTJ7zE7IEXHGoVY4Y,0.41,1,0.112,-6.53,1,0.145,128.869,4,https://api.spotify.com/v1/tracks/45ZCitTJ7zE7IEXHGoVY4Y,audio_features,spotify:track:45ZCitTJ7zE7IEXHGoVY4Y,0.389
0,0.172,https://api.spotify.com/v1/audio-analysis/0c1gHntWjKD7QShC8s99sq,0.39,299760,0.649,0c1gHntWjKD7QShC8s99sq,0.0,2,0.216,-5.163,1,0.0345,121.16,4,https://api.spotify.com/v1/tracks/0c1gHntWjKD7QShC8s99sq,audio_features,spotify:track:0c1gHntWjKD7QShC8s99sq,0.144
1,0.0106,https://api.spotify.com/v1/audio-analysis/07BAaeVwEwkzQrE3qJxJ5S,0.684,222187,0.71,07BAaeVwEwkzQrE3qJxJ5S,0.0,11,0.456,-3.574,0,0.0775,93.022,4,https://api.spotify.com/v1/tracks/07BAaeVwEwkzQrE3qJxJ5S,audio_features,spotify:track:07BAaeVwEwkzQrE3qJxJ5S,0.464
2,0.922,https://api.spotify.com/v1/audio-analysis/3uhBIQ7tv8j1FME8cFGEfG,0.422,269560,0.264,3uhBIQ7tv8j1FME8cFGEfG,0.0,8,0.132,-7.064,1,0.0322,119.93,4,https://api.spotify.com/v1/tracks/3uhBIQ7tv8j1FME8cFGEfG,audio_features,spotify:track:3uhBIQ7tv8j1FME8cFGEfG,0.331
3,0.268,https://api.spotify.com/v1/audio-analysis/0p1BcEcYVO3uk4KDf3gzkY,0.421,228840,0.476,0p1BcEcYVO3uk4KDf3gzkY,0.0,0,0.0816,-7.692,1,0.0298,169.784,4,https://api.spotify.com/v1/tracks/0p1BcEcYVO3uk4KDf3gzkY,audio_features,spotify:track:0p1BcEcYVO3uk4KDf3gzkY,0.3
4,0.111,https://api.spotify.com/v1/audio-analysis/5AnCLGg35ziFOloEnXK4uu,0.583,278747,0.655,5AnCLGg35ziFOloEnXK4uu,3.57e-06,0,0.113,-5.407,1,0.0315,119.759,4,https://api.spotify.com/v1/tracks/5AnCLGg35ziFOloEnXK4uu,audio_features,spotify:track:5AnCLGg35ziFOloEnXK4uu,0.201
5,0.137,https://api.spotify.com/v1/audio-analysis/0TxXEbxn52XsuAhxb6VFZw,0.48,194907,0.832,0TxXEbxn52XsuAhxb6VFZw,0.0,11,0.354,-5.663,1,0.0426,186.875,4,https://api.spotify.com/v1/tracks/0TxXEbxn52XsuAhxb6VFZw,audio_features,spotify:track:0TxXEbxn52XsuAhxb6VFZw,0.648
6,0.45,https://api.spotify.com/v1/audio-analysis/7wCH9DbgRs7ujHeqNy6oAS,0.551,212560,0.527,7wCH9DbgRs7ujHeqNy6oAS,0.0,3,0.0867,-7.119,1,0.0302,133.758,4,https://api.spotify.com/v1/tracks/7wCH9DbgRs7ujHeqNy6oAS,audio_features,spotify:track:7wCH9DbgRs7ujHeqNy6oAS,0.642
7,0.42,https://api.spotify.com/v1/audio-analysis/1UI0l2L66HJ9AtoEOlHzv4,0.745,245067,0.742,1UI0l2L66HJ9AtoEOlHzv4,0.0,10,0.102,-5.693,1,0.0259,95.996,4,https://api.spotify.com/v1/tracks/1UI0l2L66HJ9AtoEOlHzv4,audio_features,spotify:track:1UI0l2L66HJ9AtoEOlHzv4,0.806
8,0.000758,https://api.spotify.com/v1/audio-analysis/2x06OTxUcGUvUwacut640P,0.52,247000,0.828,2x06OTxUcGUvUwacut640P,2.03e-06,7,0.136,-5.306,1,0.0355,107.722,4,https://api.spotify.com/v1/tracks/2x06OTxUcGUvUwacut640P,audio_features,spotify:track:2x06OTxUcGUvUwacut640P,0.593
9,0.408,https://api.spotify.com/v1/audio-analysis/7ID2dydg1QFuWObmdhwzfm,0.647,277707,0.291,7ID2dydg1QFuWObmdhwzfm,0.0,2,0.0772,-8.275,0,0.0363,119.839,3,https://api.spotify.com/v1/tracks/7ID2dydg1QFuWObmdhwzfm,audio_features,spotify:track:7ID2dydg1QFuWObmdhwzfm,0.4
10,0.718,https://api.spotify.com/v1/audio-analysis/2Gy7qnDwt8Z3MNxqat4CsK,0.392,153240,0.629,2Gy7qnDwt8Z3MNxqat4CsK,3.76e-06,5,0.129,-7.056,1,0.0335,124.511,4,https://api.spotify.com/v1/tracks/2Gy7qnDwt8Z3MNxqat4CsK,audio_features,spotify:track:2Gy7qnDwt8Z3MNxqat4CsK,0.72
11,0.474,https://api.spotify.com/v1/audio-analysis/1Slwb6dOYkBlWal1PGtnNg,0.781,281560,0.445,1Slwb6dOYkBlWal1PGtnNg,0.0,2,0.184,-6.061,1,0.0295,78.998,4,https://api.spotify.com/v1/tracks/1Slwb6dOYkBlWal1PGtnNg,audio_features,spotify:track:1Slwb6dOYkBlWal1PGtnNg,0.591
12,0.4,https://api.spotify.com/v1/audio-analysis/2YlZnw2ikdb837oKMKjBkW,0.63,225053,0.53,2YlZnw2ikdb837oKMKjBkW,0.0,0,0.177,-7.259,1,0.0434,108.038,3,https://api.spotify.com/v1/tracks/2YlZnw2ikdb837oKMKjBkW,audio_features,spotify:track:2YlZnw2ikdb837oKMKjBkW,0.417
13,0.122,https://api.spotify.com/v1/audio-analysis/2TYlCPSARkvifu7jvsG1B1,0.506,247067,0.563,2TYlCPSARkvifu7jvsG1B1,0.0,7,0.302,-6.881,1,0.0284,137.177,4,https://api.spotify.com/v1/tracks/2TYlCPSARkvifu7jvsG1B1,audio_features,spotify:track:2TYlCPSARkvifu7jvsG1B1,0.246
14,0.0358,https://api.spotify.com/v1/audio-analysis/3LmvfNUQtglbTrydsdIqFU,0.838,201400,0.469,3LmvfNUQtglbTrydsdIqFU,0.0,0,0.0928,-7.992,1,0.0835,139.975,4,https://api.spotify.com/v1/tracks/3LmvfNUQtglbTrydsdIqFU,audio_features,spotify:track:3LmvfNUQtglbTrydsdIqFU,0.778
15,0.953,https://api.spotify.com/v1/audio-analysis/44AyOl4qVkzS48vBsbNXaC,0.428,179773,0.244,44AyOl4qVkzS48vBsbNXaC,0.000144,2,0.102,-15.447,1,0.0269,100.495,3,https://api.spotify.com/v1/tracks/44AyOl4qVkzS48vBsbNXaC,audio_features,spotify:track:44AyOl4qVkzS48vBsbNXaC,0.39
16,0.947,https://api.spotify.com/v1/audio-analysis/6yIHGmQLJxWAUZ1ZkENemN,0.41,173175,0.0485,6yIHGmQLJxWAUZ1ZkENemN,0.0,0,0.108,-13.918,1,0.038,137.97,4,https://api.spotify.com/v1/tracks/6yIHGmQLJxWAUZ1ZkENemN,audio_features,spotify:track:6yIHGmQLJxWAUZ1ZkENemN,0.247
17,0.0423,https://api.spotify.com/v1/audio-analysis/6RtPijgfPKROxEzTHNRiDp,0.774,224840,0.756,6RtPijgfPKROxEzTHNRiDp,0.0,1,0.305,-4.995,1,0.0389,144.032,4,https://api.spotify.com/v1/tracks/6RtPijgfPKROxEzTHNRiDp,audio_features,spotify:track:6RtPijgfPKROxEzTHNRiDp,0.931
18,0.345,https://api.spotify.com/v1/audio-analysis/5EL8hqM8YQJHKKnzGdahly,0.612,314867,0.446,5EL8hqM8YQJHKKnzGdahly,0.000108,0,0.0583,-10.879,0,0.0305,82.899,4,https://api.spotify.com/v1/tracks/5EL8hqM8YQJHKKnzGdahly,audio_features,spotify:track:5EL8hqM8YQJHKKnzGdahly,0.221
0,0.258,https://api.spotify.com/v1/audio-analysis/254bXAqt3zP6P50BdQvEsq,0.73,226653,0.487,254bXAqt3zP6P50BdQvEsq,0.01,4,0.0852,-10.991,1,0.0303,114.965,4,https://api.spotify.com/v1/tracks/254bXAqt3zP6P50BdQvEsq,audio_features,spotify:track:254bXAqt3zP6P50BdQvEsq,0.731
1,0.0644,https://api.spotify.com/v1/audio-analysis/0ofHAoxe9vBkTCp2UQIavz,0.828,257800,0.492,0ofHAoxe9vBkTCp2UQIavz,0.00428,0,0.128,-9.744,1,0.0276,120.151,4,https://api.spotify.com/v1/tracks/0ofHAoxe9vBkTCp2UQIavz,audio_features,spotify:track:0ofHAoxe9vBkTCp2UQIavz,0.789
2,0.363,https://api.spotify.com/v1/audio-analysis/40dJCw4xU6Bd5ie9rfagNo,0.637,251480,0.811,40dJCw4xU6Bd5ie9rfagNo,0.00451,7,0.107,-11.345,1,0.0583,112.053,4,https://api.spotify.com/v1/tracks/40dJCw4xU6Bd5ie9rfagNo,audio_features,spotify:track:40dJCw4xU6Bd5ie9rfagNo,0.552
3,0.308,https://api.spotify.com/v1/audio-analysis/4eSPgp7BuS9Yi4agcV4sAw,0.625,257316,0.739,4eSPgp7BuS9Yi4agcV4sAw,5.24e-05,7,0.0931,-8.051,1,0.0241,95.008,4,https://api.spotify.com/v1/tracks/4eSPgp7BuS9Yi4agcV4sAw,audio_features,spotify:track:4eSPgp7BuS9Yi4agcV4sAw,0.646
4,0.0521,https://api.spotify.com/v1/audio-analysis/7jTKLKs3NDmDnJHan5M2A0,0.746,223040,0.683,7jTKLKs3NDmDnJHan5M2A0,0.0169,11,0.0466,-7.416,0,0.0281,107.314,4,https://api.spotify.com/v1/tracks/7jTKLKs3NDmDnJHan5M2A0,audio_features,spotify:track:7jTKLKs3NDmDnJHan5M2A0,0.815
5,0.257,https://api.spotify.com/v1/audio-analysis/2374M0fQpWi3dLnB54qaLX,0.671,295893,0.373,2374M0fQpWi3dLnB54qaLX,7.95e-05,9,0.0481,-18.064,1,0.0323,92.717,4,https://api.spotify.com/v1/tracks/2374M0fQpWi3dLnB54qaLX,audio_features,spotify:track:2374M0fQpWi3dLnB54qaLX,0.732
6,0.0549,https://api.spotify.com/v1/audio-analysis/4moXVLw4YS7tVNmjs8v60A,0.525,239733,0.842,4moXVLw4YS7tVNmjs8v60A,0.0,11,0.275,-12.12,1,0.0353,148.803,4,https://api.spotify.com/v1/tracks/4moXVLw4YS7tVNmjs8v60A,audio_features,spotify:track:4moXVLw4YS7tVNmjs8v60A,0.594
7,0.018,https://api.spotify.com/v1/audio-analysis/2WfaOiMkCvy7F5fcp2zZ8L,0.573,225280,0.902,2WfaOiMkCvy7F5fcp2zZ8L,0.00125,6,0.0928,-7.638,0,0.054,84.412,4,https://api.spotify.com/v1/tracks/2WfaOiMkCvy7F5fcp2zZ8L,audio_features,spotify:track:2WfaOiMkCvy7F5fcp2zZ8L,0.876
8,0.216,https://api.spotify.com/v1/audio-analysis/2HHtWyy5CgaQbC7XSoOb0e,0.815,243773,0.438,2HHtWyy5CgaQbC7XSoOb0e,0.000466,0,0.0787,-14.522,0,0.0346,108.965,4,https://api.spotify.com/v1/tracks/2HHtWyy5CgaQbC7XSoOb0e,audio_features,spotify:track:2HHtWyy5CgaQbC7XSoOb0e,0.552
9,0.164,https://api.spotify.com/v1/audio-analysis/5RsUlxLto4NZbhJpqJbHfN,0.727,194120,0.832,5RsUlxLto4NZbhJpqJbHfN,0.0,2,0.105,-5.851,1,0.05,131.703,4,https://api.spotify.com/v1/tracks/5RsUlxLto4NZbhJpqJbHfN,audio_features,spotify:track:5RsUlxLto4NZbhJpqJbHfN,0.822
10,0.101,https://api.spotify.com/v1/audio-analysis/7b4yGtR0rujvLi5EBfKKJ2,0.608,211160,0.768,7b4yGtR0rujvLi5EBfKKJ2,1.41e-06,1,0.0942,-9.911,1,0.0364,132.699,4,https://api.spotify.com/v1/tracks/7b4yGtR0rujvLi5EBfKKJ2,audio_features,spotify:track:7b4yGtR0rujvLi5EBfKKJ2,0.748
11,0.0249,https://api.spotify.com/v1/audio-analysis/35k31HZI4z9PbBOioaI4dZ,0.515,221000,0.766,35k31HZI4z9PbBOioaI4dZ,0.00103,7,0.455,-12.768,1,0.0343,146.911,4,https://api.spotify.com/v1/tracks/35k31HZI4z9PbBOioaI4dZ,audio_features,spotify:track:35k31HZI4z9PbBOioaI4dZ,0.774
12,0.0298,https://api.spotify.com/v1/audio-analysis/2vEQ9zBiwbAVXzS2SOxodY,0.643,270333,0.801,2vEQ9zBiwbAVXzS2SOxodY,0.0,6,0.0719,-4.921,1,0.0228,95.988,4,https://api.spotify.com/v1/tracks/2vEQ9zBiwbAVXzS2SOxodY,audio_features,spotify:track:2vEQ9zBiwbAVXzS2SOxodY,0.534
13,0.122,https://api.spotify.com/v1/audio-analysis/2Wb9ejnmy27DUTUe9YF5Ew,0.739,260427,0.576,2Wb9ejnmy27DUTUe9YF5Ew,0.00206,1,0.0482,-12.024,1,0.0472,108.81,4,https://api.spotify.com/v1/tracks/2Wb9ejnmy27DUTUe9YF5Ew,audio_features,spotify:track:2Wb9ejnmy27DUTUe9YF5Ew,0.78
14,0.171,https://api.spotify.com/v1/audio-analysis/7N3PAbqfTjSEU1edb2tY8j,0.572,241600,0.835,7N3PAbqfTjSEU1edb2tY8j,0.000376,0,0.0702,-6.219,1,0.0317,129.994,4,https://api.spotify.com/v1/tracks/7N3PAbqfTjSEU1edb2tY8j,audio_features,spotify:track:7N3PAbqfTjSEU1edb2tY8j,0.796
15,0.0184,https://api.spotify.com/v1/audio-analysis/0DnA2DyUwy0W4xMYtRxocL,0.81,200293,0.716,0DnA2DyUwy0W4xMYtRxocL,1.96e-05,4,0.301,-7.392,1,0.0402,128.528,4,https://api.spotify.com/v1/tracks/0DnA2DyUwy0W4xMYtRxocL,audio_features,spotify:track:0DnA2DyUwy0W4xMYtRxocL,0.965
16,0.155,https://api.spotify.com/v1/audio-analysis/5WwqdeavrQrbeAMDxGawse,0.408,294773,0.48,5WwqdeavrQrbeAMDxGawse,1.82e-05,9,0.0877,-11.017,1,0.0266,156.344,4,https://api.spotify.com/v1/tracks/5WwqdeavrQrbeAMDxGawse,audio_features,spotify:track:5WwqdeavrQrbeAMDxGawse,0.19
17,0.0213,https://api.spotify.com/v1/audio-analysis/37BTh5g05cxBIRYMbw8g2T,0.384,331200,0.512,37BTh5g05cxBIRYMbw8g2T,0.000139,7,0.205,-13.035,0,0.0358,78.442,4,https://api.spotify.com/v1/tracks/37BTh5g05cxBIRYMbw8g2T,audio_features,spotify:track:37BTh5g05cxBIRYMbw8g2T,0.739
0,0.0138,https://api.spotify.com/v1/audio-analysis/5eLpZ8zv4yncE0RFZlRpD2,0.601,180373,0.862,5eLpZ8zv4yncE0RFZlRpD2,0.0,0,0.168,-6.192,1,0.0396,100.004,4,https://api.spotify.com/v1/tracks/5eLpZ8zv4yncE0RFZlRpD2,audio_features,spotify:track:5eLpZ8zv4yncE0RFZlRpD2,0.861
1,0.0189,https://api.spotify.com/v1/audio-analysis/0aersVHlGGXcHeRvHtuaSt,0.564,246333,0.945,0aersVHlGGXcHeRvHtuaSt,0.0,1,0.359,-4.705,1,0.0493,101.003,4,https://api.spotify.com/v1/tracks/0aersVHlGGXcHeRvHtuaSt,audio_features,spotify:track:0aersVHlGGXcHeRvHtuaSt,0.399
2,0.0255,https://api.spotify.com/v1/audio-analysis/2PtBhfoPZ6VYtXkrE5FrCH,0.682,186440,0.68,2PtBhfoPZ6VYtXkrE5FrCH,0.0208,2,0.1,-5.443,1,0.0299,111.035,4,https://api.spotify.com/v1/tracks/2PtBhfoPZ6VYtXkrE5FrCH,audio_features,spotify:track:2PtBhfoPZ6VYtXkrE5FrCH,0.618
3,0.00543,https://api.spotify.com/v1/audio-analysis/2GiJYvgVaD2HtM8GqD9EgQ,0.611,218107,0.797,2GiJYvgVaD2HtM8GqD9EgQ,0.00137,6,0.26,-7.627,0,0.0533,120.041,4,https://api.spotify.com/v1/tracks/2GiJYvgVaD2HtM8GqD9EgQ,audio_features,spotify:track:2GiJYvgVaD2HtM8GqD9EgQ,0.518
4,0.0184,https://api.spotify.com/v1/audio-analysis/2eQOMQkStoRUQyq6HGh1iG,0.254,173093,0.857,2eQOMQkStoRUQyq6HGh1iG,0.0,11,0.0767,-4.213,1,0.0604,92.328,4,https://api.spotify.com/v1/tracks/2eQOMQkStoRUQyq6HGh1iG,audio_features,spotify:track:2eQOMQkStoRUQyq6HGh1iG,0.293
5,0.0338,https://api.spotify.com/v1/audio-analysis/4Sfa7hdVkqlM8UW5LsSY3F,0.566,264493,0.755,4Sfa7hdVkqlM8UW5LsSY3F,0.0,11,0.315,-5.526,1,0.0368,101.006,4,https://api.spotify.com/v1/tracks/4Sfa7hdVkqlM8UW5LsSY3F,audio_features,spotify:track:4Sfa7hdVkqlM8UW5LsSY3F,0.445
6,0.000397,https://api.spotify.com/v1/audio-analysis/3ySU5vwQB33iGulwcUL9qQ,0.63,215547,0.884,3ySU5vwQB33iGulwcUL9qQ,1.37e-06,1,0.206,-5.674,1,0.0406,110.07,4,https://api.spotify.com/v1/tracks/3ySU5vwQB33iGulwcUL9qQ,audio_features,spotify:track:3ySU5vwQB33iGulwcUL9qQ,0.289
7,0.00947,https://api.spotify.com/v1/audio-analysis/4djIFfof5TpbSGRZUpsTXq,0.598,187133,0.888,4djIFfof5TpbSGRZUpsTXq,0.0,4,0.347,-5.119,1,0.0807,103.966,4,https://api.spotify.com/v1/tracks/4djIFfof5TpbSGRZUpsTXq,audio_features,spotify:track:4djIFfof5TpbSGRZUpsTXq,0.482
8,0.757,https://api.spotify.com/v1/audio-analysis/574uSIfe7tTBLCFjN38vij,0.656,242333,0.334,574uSIfe7tTBLCFjN38vij,0.389,9,0.192,-13.682,1,0.0414,120.038,4,https://api.spotify.com/v1/tracks/574uSIfe7tTBLCFjN38vij,audio_features,spotify:track:574uSIfe7tTBLCFjN38vij,0.22
9,0.577,https://api.spotify.com/v1/audio-analysis/1K13OsIMc0HLgEJHZoWH78,0.65,193413,0.448,1K13OsIMc0HLgEJHZoWH78,0.0,2,0.131,-9.534,1,0.0929,79.989,4,https://api.spotify.com/v1/tracks/1K13OsIMc0HLgEJHZoWH78,audio_features,spotify:track:1K13OsIMc0HLgEJHZoWH78,0.511
10,0.0276,https://api.spotify.com/v1/audio-analysis/6vTtMyCg96xwpoIBws9K0Q,0.291,192960,0.897,6vTtMyCg96xwpoIBws9K0Q,0.65,2,0.116,-2.32,0,0.0542,150.185,4,https://api.spotify.com/v1/tracks/6vTtMyCg96xwpoIBws9K0Q,audio_features,spotify:track:6vTtMyCg96xwpoIBws9K0Q,0.555
11,0.443,https://api.spotify.com/v1/audio-analysis/63OB8oKmBUUYiRtrRtFCvX,0.697,213787,0.626,63OB8oKmBUUYiRtrRtFCvX,0.0,8,0.124,-5.586,1,0.0359,86.024,4,https://api.spotify.com/v1/tracks/63OB8oKmBUUYiRtrRtFCvX,audio_features,spotify:track:63OB8oKmBUUYiRtrRtFCvX,0.753
12,0.492,https://api.spotify.com/v1/audio-analysis/0dPBlz8N0veeceejtuvpPz,0.629,211150,0.623,0dPBlz8N0veeceejtuvpPz,0.0034,5,0.348,-6.954,1,0.0734,99.989,4,https://api.spotify.com/v1/tracks/0dPBlz8N0veeceejtuvpPz,audio_features,spotify:track:0dPBlz8N0veeceejtuvpPz,0.412
13,0.113,https://api.spotify.com/v1/audio-analysis/0vuVujlG8OFyLhi8iCUiwC,0.679,197741,0.739,0vuVujlG8OFyLhi8iCUiwC,0.0001,9,0.33,-5.814,1,0.0308,116.971,4,https://api.spotify.com/v1/tracks/0vuVujlG8OFyLhi8iCUiwC,audio_features,spotify:track:0vuVujlG8OFyLhi8iCUiwC,0.753
14,0.459,https://api.spotify.com/v1/audio-analysis/2PlP2rRrgSz8lC7MpH3e4e,0.657,210747,0.69,2PlP2rRrgSz8lC7MpH3e4e,0.0,2,0.122,-6.866,1,0.0298,112.014,4,https://api.spotify.com/v1/tracks/2PlP2rRrgSz8lC7MpH3e4e,audio_features,spotify:track:2PlP2rRrgSz8lC7MpH3e4e,0.573
15,0.00236,https://api.spotify.com/v1/audio-analysis/2fZZPs9gwlUoAMJRayBWMk,0.667,204878,0.716,2fZZPs9gwlUoAMJRayBWMk,2.09e-06,7,0.0421,-5.693,1,0.0478,122.976,4,https://api.spotify.com/v1/tracks/2fZZPs9gwlUoAMJRayBWMk,audio_features,spotify:track:2fZZPs9gwlUoAMJRayBWMk,0.44
16,0.000627,https://api.spotify.com/v1/audio-analysis/4FmxP236eZunoF0n4NEGml,0.573,204173,0.719,4FmxP236eZunoF0n4NEGml,0.0,5,0.141,-5.917,0,0.0299,107.006,4,https://api.spotify.com/v1/tracks/4FmxP236eZunoF0n4NEGml,audio_features,spotify:track:4FmxP236eZunoF0n4NEGml,0.294
17,0.0164,https://api.spotify.com/v1/audio-analysis/0Z0iYAtKYswMYXL3kJtdO4,0.524,189960,0.645,0Z0iYAtKYswMYXL3kJtdO4,2.42e-06,7,0.0969,-5.041,1,0.0664,176.064,4,https://api.spotify.com/v1/tracks/0Z0iYAtKYswMYXL3kJtdO4,audio_features,spotify:track:0Z0iYAtKYswMYXL3kJtdO4,0.761
18,0.114,https://api.spotify.com/v1/audio-analysis/6IY3cC281mz9q0bViUEldz,0.679,183525,0.71,6IY3cC281mz9q0bViUEldz,0.00322,8,0.255,-5.009,0,0.0321,97.99,4,https://api.spotify.com/v1/tracks/6IY3cC281mz9q0bViUEldz,audio_features,spotify:track:6IY3cC281mz9q0bViUEldz,0.685
19,0.00352,https://api.spotify.com/v1/audio-analysis/3Hry5kDdHQWs70dxDG0ika,0.662,208876,0.876,3Hry5kDdHQWs70dxDG0ika,0.000476,9,0.118,-7.044,1,0.0318,130.028,4,https://api.spotify.com/v1/tracks/3Hry5kDdHQWs70dxDG0ika,audio_features,spotify:track:3Hry5kDdHQWs70dxDG0ika,0.753
20,0.000232,https://api.spotify.com/v1/audio-analysis/74vYfMULltZonBbcRGjNXy,0.488,231108,0.879,74vYfMULltZonBbcRGjNXy,2.96e-05,2,0.0909,-3.586,1,0.0456,121.911,4,https://api.spotify.com/v1/tracks/74vYfMULltZonBbcRGjNXy,audio_features,spotify:track:74vYfMULltZonBbcRGjNXy,0.113
21,0.00199,https://api.spotify.com/v1/audio-analysis/0R4rGtHysL0KXVpy3rWY7t,0.279,219813,0.929,0R4rGtHysL0KXVpy3rWY7t,0.0,2,0.235,-3.843,1,0.0478,73.106,4,https://api.spotify.com/v1/tracks/0R4rGtHysL0KXVpy3rWY7t,audio_features,spotify:track:0R4rGtHysL0KXVpy3rWY7t,0.609
22,0.0306,https://api.spotify.com/v1/audio-analysis/5U6ZzFbxI9AHpWUWEy8rw7,0.685,176890,0.568,5U6ZzFbxI9AHpWUWEy8rw7,2.93e-06,1,0.458,-6.487,1,0.0575,96.012,4,https://api.spotify.com/v1/tracks/5U6ZzFbxI9AHpWUWEy8rw7,audio_features,spotify:track:5U6ZzFbxI9AHpWUWEy8rw7,0.453
23,0.00635,https://api.spotify.com/v1/audio-analysis/7f4WCVcAM8m3B7ThYYjeYu,0.541,225525,0.798,7f4WCVcAM8m3B7ThYYjeYu,0.000209,1,0.1,-3.891,1,0.0321,105.03,4,https://api.spotify.com/v1/tracks/7f4WCVcAM8m3B7ThYYjeYu,audio_features,spotify:track:7f4WCVcAM8m3B7ThYYjeYu,0.314
24,0.00683,https://api.spotify.com/v1/audio-analysis/0tKcYR2II1VCQWT79i5NrW,0.6,187147,0.81,0tKcYR2II1VCQWT79i5NrW,0.21,0,0.155,-4.749,1,0.0479,167.88,4,https://api.spotify.com/v1/tracks/0tKcYR2II1VCQWT79i5NrW,audio_features,spotify:track:0tKcYR2II1VCQWT79i5NrW,0.298
25,0.00289,https://api.spotify.com/v1/audio-analysis/1wC93sZRGcTgKLN2UWRSwW,0.621,221874,0.574,1wC93sZRGcTgKLN2UWRSwW,3.04e-05,1,0.128,-5.325,0,0.0555,104.344,4,https://api.spotify.com/v1/tracks/1wC93sZRGcTgKLN2UWRSwW,audio_features,spotify:track:1wC93sZRGcTgKLN2UWRSwW,0.537
26,0.011,https://api.spotify.com/v1/audio-analysis/3yMfLvCSYdEiy6Ejw23V8U,0.647,222107,0.852,3yMfLvCSYdEiy6Ejw23V8U,0.0,2,0.0744,-5.921,1,0.0426,98.035,4,https://api.spotify.com/v1/tracks/3yMfLvCSYdEiy6Ejw23V8U,audio_features,spotify:track:3yMfLvCSYdEiy6Ejw23V8U,0.467
27,0.0162,https://api.spotify.com/v1/audio-analysis/6prvUr8l3t7x5GY7heQb5w,0.55,271673,0.518,6prvUr8l3t7x5GY7heQb5w,0.0286,1,0.114,-8.949,0,0.0246,165.033,4,https://api.spotify.com/v1/tracks/6prvUr8l3t7x5GY7heQb5w,audio_features,spotify:track:6prvUr8l3t7x5GY7heQb5w,0.233
28,0.0335,https://api.spotify.com/v1/audio-analysis/0X5colbTzWXiIteOKMNYFh,0.592,264031,0.773,0X5colbTzWXiIteOKMNYFh,0.0182,0,0.0897,-6.3,1,0.0284,113.957,4,https://api.spotify.com/v1/tracks/0X5colbTzWXiIteOKMNYFh,audio_features,spotify:track:0X5colbTzWXiIteOKMNYFh,0.614
